x-axis,v1,v2
second,Volt,Volt
+795.313E-06,+1.010615594E+00,+4.969676486E+00
+796.875E-06,+990.515092E-03,+4.969927743E+00
+798.438E-06,+972.022629E-03,+4.969927743E+00
+800.000E-06,+953.530167E-03,+4.969927743E+00
+801.563E-06,+935.037705E-03,+4.969927743E+00
+803.125E-06,+916.545243E-03,+4.969927743E+00
+804.688E-06,+898.052781E-03,+4.969927743E+00
+806.250E-06,+879.560319E-03,+4.969927743E+00
+807.813E-06,+861.067857E-03,+4.969927743E+00
+809.375E-06,+842.575395E-03,+4.969927743E+00
+810.938E-06,+824.082933E-03,+4.969927743E+00
+812.500E-06,+805.590470E-03,+4.969927743E+00
+814.063E-06,+789.108059E-03,+4.969927743E+00
+815.625E-06,+772.625647E-03,+4.969927743E+00
+817.188E-06,+756.143235E-03,+4.969927743E+00
+818.750E-06,+739.660823E-03,+4.969927743E+00
+820.313E-06,+723.178411E-03,+4.969927743E+00
+821.875E-06,+706.695999E-03,+4.969927743E+00
+823.438E-06,+690.213587E-03,+4.969927743E+00
+825.000E-06,+673.731175E-03,+4.969927743E+00
+826.563E-06,+657.248763E-03,+4.969927743E+00
+828.125E-06,+640.766352E-03,+4.969927743E+00
+829.688E-06,+625.489970E-03,+4.969927743E+00
+831.250E-06,+610.213588E-03,+4.969927743E+00
+832.813E-06,+594.937206E-03,+4.969927743E+00
+834.375E-06,+579.660825E-03,+4.969927743E+00
+835.938E-06,+564.384443E-03,+4.969927743E+00
+837.500E-06,+549.108061E-03,+4.969927743E+00
+839.063E-06,+533.831679E-03,+4.969927743E+00
+840.625E-06,+518.555298E-03,+4.969927743E+00
+842.188E-06,+503.278916E-03,+4.969927743E+00
+843.750E-06,+488.002534E-03,+4.969927743E+00
+845.313E-06,+475.339218E-03,+4.969927743E+00
+846.875E-06,+462.675901E-03,+4.969927743E+00
+848.438E-06,+450.012585E-03,+4.969927743E+00
+850.000E-06,+437.349268E-03,+4.969927743E+00
+851.563E-06,+424.685952E-03,+4.969927743E+00
+853.125E-06,+412.022635E-03,+4.969927743E+00
+854.688E-06,+399.359319E-03,+4.969927743E+00
+856.250E-06,+386.696003E-03,+4.969927743E+00
+857.813E-06,+374.032686E-03,+4.969927743E+00
+859.375E-06,+361.369370E-03,+4.969927743E+00
+860.938E-06,+350.716103E-03,+4.969927743E+00
+862.500E-06,+340.062837E-03,+4.969927743E+00
+864.063E-06,+329.409571E-03,+4.969927743E+00
+865.625E-06,+318.756305E-03,+4.969927743E+00
+867.188E-06,+308.103039E-03,+4.969927743E+00
+868.750E-06,+297.449772E-03,+4.969927743E+00
+870.313E-06,+286.796506E-03,+4.969927743E+00
+871.875E-06,+276.143240E-03,+4.969927743E+00
+873.438E-06,+265.489974E-03,+4.969927743E+00
+875.000E-06,+254.836707E-03,+4.969927743E+00
+876.563E-06,+246.595502E-03,+4.969927743E+00
+878.125E-06,+238.354296E-03,+4.969927743E+00
+879.688E-06,+230.113090E-03,+4.969927743E+00
+881.250E-06,+221.871884E-03,+4.969927743E+00
+882.813E-06,+213.630678E-03,+4.969927743E+00
+884.375E-06,+205.389472E-03,+4.969927743E+00
+885.938E-06,+197.148266E-03,+4.969927743E+00
+887.500E-06,+188.907060E-03,+4.969927743E+00
+889.063E-06,+180.665854E-03,+4.969927743E+00
+890.625E-06,+172.424648E-03,+4.969927743E+00
+892.188E-06,+166.595502E-03,+4.969676486E+00
+893.750E-06,+160.766357E-03,+4.969425230E+00
+895.313E-06,+154.937211E-03,+4.969173974E+00
+896.875E-06,+149.108065E-03,+4.968922718E+00
+898.438E-06,+143.278920E-03,+4.968671461E+00
+900.000E-06,+137.449774E-03,+4.968420205E+00
+901.563E-06,+131.620628E-03,+4.968168949E+00
+903.125E-06,+125.791483E-03,+4.967917692E+00
+904.688E-06,+119.962337E-03,+4.967666436E+00
+906.250E-06,+114.133191E-03,+4.967415180E+00
+907.813E-06,+110.515101E-03,+4.967415180E+00
+909.375E-06,+106.897011E-03,+4.967415180E+00
+910.938E-06,+103.278920E-03,+4.967415180E+00
+912.500E-06,+99.660830E-03,+4.967415180E+00
+914.063E-06,+96.042739E-03,+4.967415180E+00
+915.625E-06,+92.424649E-03,+4.967415180E+00
+917.188E-06,+88.806558E-03,+4.967415180E+00
+918.750E-06,+85.188468E-03,+4.967415180E+00
+920.313E-06,+81.570378E-03,+4.967415180E+00
+921.875E-06,+77.952287E-03,+4.967415180E+00
+923.438E-06,+77.349272E-03,+4.967666436E+00
+925.000E-06,+76.746257E-03,+4.967917692E+00
+926.563E-06,+76.143242E-03,+4.968168949E+00
+928.125E-06,+75.540227E-03,+4.968420205E+00
+929.688E-06,+74.937212E-03,+4.968671461E+00
+931.250E-06,+74.334197E-03,+4.968922718E+00
+932.813E-06,+73.731182E-03,+4.969173974E+00
+934.375E-06,+73.128167E-03,+4.969425230E+00
+935.938E-06,+72.525152E-03,+4.969676486E+00
+937.500E-06,+71.922137E-03,+4.969927743E+00
+939.063E-06,+73.329172E-03,+4.969927743E+00
+940.625E-06,+74.736207E-03,+4.969927743E+00
+942.188E-06,+76.143242E-03,+4.969927743E+00
+943.750E-06,+77.550277E-03,+4.969927743E+00
+945.313E-06,+78.957312E-03,+4.969927743E+00
+946.875E-06,+80.364348E-03,+4.969927743E+00
+948.438E-06,+81.771383E-03,+4.969927743E+00
+950.000E-06,+83.178418E-03,+4.969927743E+00
+951.563E-06,+84.585453E-03,+4.969927743E+00
+953.125E-06,+85.992488E-03,+4.969927743E+00
+954.688E-06,+90.012589E-03,+4.969927743E+00
+956.250E-06,+94.032689E-03,+4.969927743E+00
+957.813E-06,+98.052790E-03,+4.969927743E+00
+959.375E-06,+102.072890E-03,+4.969927743E+00
+960.938E-06,+106.092990E-03,+4.969927743E+00
+962.500E-06,+110.113091E-03,+4.969927743E+00
+964.063E-06,+114.133191E-03,+4.969927743E+00
+965.625E-06,+118.153292E-03,+4.969927743E+00
+967.188E-06,+122.173392E-03,+4.969927743E+00
+968.750E-06,+126.193493E-03,+4.969927743E+00
+970.313E-06,+132.625653E-03,+4.969927743E+00
+971.875E-06,+139.057814E-03,+4.969927743E+00
+973.438E-06,+145.489975E-03,+4.969927743E+00
+975.000E-06,+151.922136E-03,+4.969927743E+00
+976.563E-06,+158.354296E-03,+4.969927743E+00
+978.125E-06,+164.786457E-03,+4.969927743E+00
+979.688E-06,+171.218618E-03,+4.969927743E+00
+981.250E-06,+177.650779E-03,+4.969927743E+00
+982.813E-06,+184.082939E-03,+4.969927743E+00
+984.375E-06,+190.515100E-03,+4.969927743E+00
+985.938E-06,+199.359321E-03,+4.969927743E+00
+987.500E-06,+208.203542E-03,+4.969927743E+00
+989.063E-06,+217.047763E-03,+4.969927743E+00
+990.625E-06,+225.891984E-03,+4.969927743E+00
+992.188E-06,+234.736205E-03,+4.969927743E+00
+993.750E-06,+243.580426E-03,+4.969927743E+00
+995.313E-06,+252.424647E-03,+4.969927743E+00
+996.875E-06,+261.268868E-03,+4.969927743E+00
+998.438E-06,+270.113089E-03,+4.969927743E+00
