x-axis,v1,v2
second,Volt,Volt
+520.312E-06,+5.137185901E+00,-15.075345E-03
+521.875E-06,+5.105025098E+00,-15.075345E-03
+523.437E-06,+5.105025098E+00,-15.075345E-03
+525.000E-06,+5.105025098E+00,-15.075345E-03
+526.562E-06,+5.105025098E+00,+25.125660E-03
+528.125E-06,+5.072864294E+00,-15.075345E-03
+529.687E-06,+5.072864294E+00,-15.075345E-03
+531.250E-06,+5.072864294E+00,-15.075345E-03
+532.812E-06,+5.072864294E+00,-15.075345E-03
+534.375E-06,+5.040703490E+00,-15.075345E-03
+535.937E-06,+5.040703490E+00,-15.075345E-03
+537.500E-06,+5.040703490E+00,-15.075345E-03
+539.062E-06,+5.040703490E+00,-15.075345E-03
+540.625E-06,+5.008542687E+00,-15.075345E-03
+542.187E-06,+5.040703490E+00,-15.075345E-03
+543.750E-06,+5.008542687E+00,-15.075345E-03
+545.313E-06,+5.008542687E+00,-15.075345E-03
+546.875E-06,+4.976381883E+00,-15.075345E-03
+548.438E-06,+4.944221079E+00,-15.075345E-03
+550.000E-06,+4.976381883E+00,-15.075345E-03
+551.563E-06,+4.912060276E+00,-15.075345E-03
+553.125E-06,+4.912060276E+00,-15.075345E-03
+554.688E-06,+4.912060276E+00,-15.075345E-03
+556.250E-06,+4.879899472E+00,-15.075345E-03
+557.813E-06,+4.879899472E+00,-15.075345E-03
+559.375E-06,+4.912060276E+00,-15.075345E-03
+560.938E-06,+4.879899472E+00,-15.075345E-03
+562.500E-06,+4.847738668E+00,-15.075345E-03
+564.063E-06,+4.815577865E+00,-15.075345E-03
+565.625E-06,+4.847738668E+00,-15.075345E-03
+567.188E-06,+4.815577865E+00,+25.125660E-03
+568.750E-06,+4.783417061E+00,-15.075345E-03
+570.313E-06,+4.751256257E+00,+25.125660E-03
+571.875E-06,+4.751256257E+00,-55.276349E-03
+573.438E-06,+4.783417061E+00,-15.075345E-03
+575.000E-06,+4.751256257E+00,-15.075345E-03
+576.563E-06,+4.751256257E+00,-15.075345E-03
+578.125E-06,+4.686934650E+00,-55.276349E-03
+579.688E-06,+4.719095454E+00,-55.276349E-03
+581.250E-06,+4.654773846E+00,-15.075345E-03
+582.813E-06,+4.654773846E+00,-15.075345E-03
+584.375E-06,+4.654773846E+00,-15.075345E-03
+585.938E-06,+4.654773846E+00,-55.276349E-03
+587.500E-06,+4.622613043E+00,-15.075345E-03
+589.063E-06,+4.590452239E+00,-15.075345E-03
+590.625E-06,+4.558291435E+00,-15.075345E-03
+592.188E-06,+4.558291435E+00,-15.075345E-03
+593.750E-06,+4.558291435E+00,+25.125660E-03
+595.313E-06,+4.526130632E+00,-15.075345E-03
+596.875E-06,+4.493969828E+00,+25.125660E-03
+598.438E-06,+4.493969828E+00,-15.075345E-03
+600.000E-06,+4.493969828E+00,-55.276349E-03
+601.563E-06,+4.429648221E+00,-15.075345E-03
+603.125E-06,+4.461809024E+00,-15.075345E-03
+604.688E-06,+4.397487417E+00,+25.125660E-03
+606.250E-06,+4.397487417E+00,-15.075345E-03
+607.813E-06,+4.397487417E+00,-15.075345E-03
+609.375E-06,+4.365326613E+00,-15.075345E-03
+610.938E-06,+4.333165810E+00,-15.075345E-03
+612.500E-06,+4.333165810E+00,+25.125660E-03
+614.063E-06,+4.301005006E+00,-15.075345E-03
+615.625E-06,+4.268844202E+00,-15.075345E-03
+617.188E-06,+4.236683398E+00,-15.075345E-03
+618.750E-06,+4.236683398E+00,-15.075345E-03
+620.313E-06,+4.236683398E+00,-15.075345E-03
+621.875E-06,+4.204522595E+00,-15.075345E-03
+623.438E-06,+4.172361791E+00,-15.075345E-03
+625.000E-06,+4.140200987E+00,-15.075345E-03
+626.563E-06,+4.140200987E+00,-15.075345E-03
+628.125E-06,+4.108040184E+00,+25.125660E-03
+629.688E-06,+4.108040184E+00,-15.075345E-03
+631.250E-06,+4.043718576E+00,-15.075345E-03
+632.813E-06,+4.075879380E+00,-15.075345E-03
